route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,scheduled_trip_id,train_id
BLUE,70_R,6558301_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_36,6558301,405
BLUE,70_R,6558473_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_36,6558473,406
BLUE,70_R,6558645_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_36,6558645,407
BLUE,70_R,6558474_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_36,6558474,408
BLUE,70_R,6558679_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_36,6558679,409
BLUE,70_R,6558478_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_36,6558478,410
BLUE,70_R,6558480_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_36,6558480,411
BLUE,70_R,6558488_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_36,6558488,412
BLUE,70_R,6558471_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_36,6558471,413
BLUE,70_R,6558487_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_36,6558487,1423
BLUE,70_R,6558625_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_36,6558625,401
BLUE,70_R,6558610_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_36,6558610,402
BLUE,70_R,6558472_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_36,6558472,1421
BLUE,70_R,6558505_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_36,6558505,403
BLUE,70_R,6558619_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_36,6558619,404
BLUE,70_R,6558697_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_36,6558697,405
BLUE,70_R,6558660_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_36,6558660,406
BLUE,70_R,6558444_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_36,6558444,407
BLUE,70_R,6558612_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_36,6558612,1422
BLUE,70_R,6558468_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_36,6558468,408
BLUE,70_R,6558661_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_36,6558661,409
BLUE,70_R,6558731_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_37,6558731,410
BLUE,70_R,6558620_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_37,6558620,411
BLUE,70_R,6558669_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_37,6558669,412
BLUE,70_R,6558606_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_37,6558606,413
BLUE,70_R,6558483_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_37,6558483,401
BLUE,70_R,6559331_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_37,6559331,402
BLUE,70_R,6559356_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_37,6559356,1421
BLUE,70_R,6559357_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_37,6559357,403
BLUE,70_R,6559364_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_37,6559364,404
BLUE,70_R,6559363_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_37,6559363,405
BLUE,70_R,6559380_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_37,6559380,407
BLUE,70_R,6559422_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_37,6559422,1422
BLUE,70_R,6559424_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_37,6559424,408
BLUE,70_R,6559437_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_37,6559437,409
BLUE,70_R,6559465_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_37,6559465,411
BLUE,70_R,6559474_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_37,6559474,412
BLUE,70_R,6559453_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_37,6559453,413
BLUE,70_R,6559490_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_37,6559490,401
BLUE,70_R,6559510_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_37,6559510,402
BLUE,70_R,6560192_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_37,6560192,1421
BLUE,70_R,6560193_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_37,6560193,403
BLUE,70_R,6560194_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_37,6560194,405
BLUE,70_R,6560195_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_37,6560195,407
BLUE,70_R,6559520_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_37,6559520,1422
BLUE,70_R,6559533_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_37,6559533,409
BLUE,70_R,6559563_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_37,6559563,411
BLUE,70_R,6559543_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_37,6559543,412
BLUE,70_R,6559574_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_37,6559574,401
BLUE,70_R,6559585_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_37,6559585,402
BLUE,70_R,6559631_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_38,6559631,1421
BLUE,58_R,6639294_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639294,403
BLUE,58_R,6639291_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639291,404
BLUE,58_R,6639292_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639292,405
BLUE,58_R,6639298_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639298,406
BLUE,58_R,6639228_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639228,407
BLUE,58_R,6639225_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639225,401
BLUE,58_R,6639230_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639230,402
BLUE,58_R,6639226_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639226,403
BLUE,58_R,6639299_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639299,404
BLUE,58_R,6639233_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639233,405
BLUE,58_R,6639219_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639219,406
BLUE,58_R,6639229_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639229,407
BLUE,58_R,6639231_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639231,401
BLUE,58_R,6639300_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639300,402
BLUE,58_R,6639234_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639234,403
BLUE,58_R,6639239_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639239,404
BLUE,58_R,6639224_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639224,405
BLUE,58_R,6639227_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639227,406
BLUE,58_R,6639301_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639301,407
BLUE,58_R,6639238_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639238,401
BLUE,58_R,6639252_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639252,402
BLUE,58_R,6639256_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639256,403
BLUE,58_R,6639237_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639237,404
BLUE,58_R,6639302_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639302,405
BLUE,58_R,6639249_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639249,406
BLUE,58_R,6639255_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639255,407
BLUE,58_R,6639246_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639246,401
BLUE,58_R,6639235_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639235,402
BLUE,58_R,6639303_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639303,403
BLUE,58_R,6639241_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639241,404
BLUE,58_R,6639240_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639240,405
BLUE,58_R,6639254_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639254,406
BLUE,58_R,6639253_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639253,407
BLUE,58_R,6639304_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639304,401
BLUE,58_R,6639251_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639251,402
BLUE,58_R,6639245_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639245,403
BLUE,58_R,6639236_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639236,404
BLUE,58_R,6639247_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639247,405
BLUE,58_R,6639305_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639305,406
BLUE,58_R,6639242_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639242,407
BLUE,58_R,6639248_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639248,401
BLUE,58_R,6639243_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639243,402
BLUE,58_R,6639250_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639250,403
BLUE,58_R,6639306_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639306,404
BLUE,58_R,6639221_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639221,405
BLUE,58_R,6639217_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639217,406
BLUE,58_R,6639220_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639220,407
BLUE,58_R,6639244_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639244,401
BLUE,58_R,6639307_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639307,402
BLUE,58_R,6639218_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639218,403
BLUE,58_R,6639259_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639259,404
BLUE,58_R,6639269_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639269,405
BLUE,58_R,6639260_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639260,406
BLUE,58_R,6639308_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639308,407
BLUE,58_R,6639272_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639272,401
BLUE,58_R,6639261_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639261,402
BLUE,58_R,6639263_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639263,403
BLUE,58_R,6639293_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639293,404
BLUE,58_R,6639309_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639309,405
BLUE,58_R,6639268_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639268,406
BLUE,58_R,6639258_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639258,407
BLUE,58_R,6639264_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639264,401
BLUE,58_R,6639267_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639267,402
BLUE,58_R,6639310_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639310,403
BLUE,58_R,6639270_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639270,404
BLUE,58_R,6639266_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639266,405
BLUE,58_R,6639257_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_39,6639257,406
BLUE,58_R,6639273_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_40,6639273,407
BLUE,58_R,6639311_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_40,6639311,401
BLUE,58_R,6639271_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_40,6639271,402
BLUE,58_R,6639265_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_40,6639265,403
BLUE,58_R,6639262_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_40,6639262,404
BLUE,58_R,6639274_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_40,6639274,405
BLUE,58_R,6639312_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_40,6639312,406
BLUE,58_R,6639275_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_40,6639275,407
BLUE,58_R,6639276_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_40,6639276,401
BLUE,58_R,6639277_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_40,6639277,402
BLUE,58_R,6639278_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_40,6639278,403
BLUE,58_R,6639313_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_40,6639313,404
BLUE,58_R,6639279_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_40,6639279,405
BLUE,58_R,6639280_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_40,6639280,406
BLUE,58_R,6639282_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_40,6639282,407
BLUE,58_R,6639314_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_40,6639314,401
BLUE,58_R,6639281_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_40,6639281,402
BLUE,58_R,6639283_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_40,6639283,403
BLUE,58_R,6639284_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_40,6639284,404
BLUE,58_R,6639295_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_40,6639295,405
BLUE,58_R,6639296_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_40,6639296,406
BLUE,58_R,6639297_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_40,6639297,407
BLUE,58_R,6639285_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_40,6639285,402
BLUE,58_R,6639286_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_40,6639286,403
BLUE,58_R,6639288_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_40,6639288,404
BLUE,58_R,6639287_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_40,6639287,405
BLUE,58_R,6639289_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_40,6639289,406
BLUE,58_R,6639290_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_40,6639290,407
BLUE,58_R,6639321_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_40,6639321,402
BLUE,58_R,6639354_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_40,6639354,403
BLUE,58_R,6639355_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_40,6639355,404
BLUE,58_R,6639347_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_40,6639347,405
BLUE,60_R,6652907_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652907,403
BLUE,60_R,6652904_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652904,404
BLUE,60_R,6652905_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652905,405
BLUE,60_R,6652911_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652911,406
BLUE,60_R,6652846_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652846,407
BLUE,60_R,6652852_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652852,404
BLUE,60_R,6652844_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652844,405
BLUE,60_R,6652845_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652845,406
BLUE,60_R,6652912_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652912,407
BLUE,60_R,6652851_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652851,401
BLUE,60_R,6652865_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652865,402
BLUE,60_R,6652869_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652869,403
BLUE,60_R,6652850_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652850,404
BLUE,60_R,6652913_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652913,405
BLUE,60_R,6652862_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652862,406
BLUE,60_R,6652868_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652868,407
BLUE,60_R,6652859_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652859,401
BLUE,60_R,6652848_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652848,402
BLUE,60_R,6652914_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652914,403
BLUE,60_R,6652854_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652854,404
BLUE,60_R,6652853_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652853,405
BLUE,60_R,6652867_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652867,406
BLUE,60_R,6652866_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652866,407
BLUE,60_R,6652915_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652915,401
BLUE,60_R,6652864_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652864,402
BLUE,60_R,6652858_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652858,403
BLUE,60_R,6652849_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652849,404
BLUE,60_R,6652860_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652860,405
BLUE,60_R,6652916_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652916,406
BLUE,60_R,6652855_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652855,407
BLUE,60_R,6652861_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652861,401
BLUE,60_R,6652856_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652856,402
BLUE,60_R,6652863_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652863,403
BLUE,60_R,6652917_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652917,404
BLUE,60_R,6652841_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652841,405
BLUE,60_R,6652838_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652838,406
BLUE,60_R,6652840_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652840,407
BLUE,60_R,6652857_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652857,401
BLUE,60_R,6652918_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652918,402
BLUE,60_R,6652839_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652839,403
BLUE,60_R,6652872_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652872,404
BLUE,60_R,6652882_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652882,405
BLUE,60_R,6652873_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652873,406
BLUE,60_R,6652919_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652919,407
BLUE,60_R,6652885_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652885,401
BLUE,60_R,6652874_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652874,402
BLUE,60_R,6652876_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652876,403
BLUE,60_R,6652906_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652906,404
BLUE,60_R,6652920_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652920,405
BLUE,60_R,6652881_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652881,406
BLUE,60_R,6652871_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652871,407
BLUE,60_R,6652877_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652877,401
BLUE,60_R,6652880_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652880,402
BLUE,60_R,6652921_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652921,403
BLUE,60_R,6652883_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652883,404
BLUE,60_R,6652879_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652879,405
BLUE,60_R,6652870_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_41,6652870,406
BLUE,60_R,6652886_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_42,6652886,407
BLUE,60_R,6652922_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_42,6652922,401
BLUE,60_R,6652884_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_42,6652884,402
BLUE,60_R,6652878_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_42,6652878,403
BLUE,60_R,6652875_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_42,6652875,404
BLUE,60_R,6652887_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_42,6652887,405
BLUE,60_R,6652923_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_42,6652923,406
BLUE,60_R,6652888_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_42,6652888,407
BLUE,60_R,6652889_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_42,6652889,401
BLUE,60_R,6652890_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_42,6652890,402
BLUE,60_R,6652891_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_42,6652891,403
BLUE,60_R,6652924_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_42,6652924,404
BLUE,60_R,6652892_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_42,6652892,405
BLUE,60_R,6652893_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_42,6652893,406
BLUE,60_R,6652895_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_42,6652895,407
BLUE,60_R,6652925_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_42,6652925,401
BLUE,60_R,6652894_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_42,6652894,402
BLUE,60_R,6652896_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_42,6652896,403
BLUE,60_R,6652897_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_42,6652897,404
BLUE,60_R,6652908_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_42,6652908,405
BLUE,60_R,6652909_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_42,6652909,406
BLUE,60_R,6652910_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_42,6652910,407
BLUE,60_R,6652898_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_42,6652898,402
BLUE,60_R,6652899_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_42,6652899,403
BLUE,60_R,6652901_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_42,6652901,404
BLUE,60_R,6652900_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_42,6652900,405
BLUE,60_R,6652902_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_42,6652902,406
BLUE,60_R,6652903_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_42,6652903,407
BLUE,60_R,6652932_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_42,6652932,402
BLUE,60_R,6652959_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_42,6652959,403
BLUE,60_R,6652960_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_42,6652960,404
BLUE,60_R,6652952_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_42,6652952,405
BLUE,61_R,6650669_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_43,6650669,403
BLUE,61_R,6651116_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_43,6651116,404
BLUE,61_R,6651262_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_43,6651262,405
BLUE,61_R,6651045_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_43,6651045,406
BLUE,61_R,6650822_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_43,6650822,407
BLUE,61_R,6650823_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_43,6650823,404
BLUE,61_R,6651226_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_43,6651226,405
BLUE,61_R,6651077_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_43,6651077,406
BLUE,61_R,6650590_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_43,6650590,407
BLUE,61_R,6651272_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_43,6651272,401
BLUE,61_R,6651089_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_43,6651089,402
BLUE,61_R,6651087_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_43,6651087,403
BLUE,61_R,6650808_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_43,6650808,404
BLUE,61_R,6650841_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_43,6650841,405
BLUE,61_R,6650904_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_43,6650904,406
BLUE,61_R,6650863_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_43,6650863,407
BLUE,61_R,6650896_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_43,6650896,401
BLUE,61_R,6650817_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_43,6650817,402
BLUE,61_R,6651026_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_43,6651026,403
BLUE,61_R,6650949_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_43,6650949,404
BLUE,61_R,6650826_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_43,6650826,405
BLUE,61_R,6651074_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_43,6651074,406
BLUE,61_R,6650801_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_43,6650801,407
BLUE,61_R,6650869_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_43,6650869,401
BLUE,61_R,6650877_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_43,6650877,402
BLUE,61_R,6651099_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_43,6651099,403
BLUE,61_R,6651090_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_43,6651090,404
BLUE,61_R,6650980_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_43,6650980,405
BLUE,61_R,6650779_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_43,6650779,406
BLUE,61_R,6651263_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_43,6651263,407
BLUE,61_R,6650842_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_43,6650842,401
BLUE,61_R,6651017_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_43,6651017,402
BLUE,61_R,6650847_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_43,6650847,403
BLUE,61_R,6650840_20081,"FRANCONIA-SPRINGFIELD",1,,RBLU_43,6650840,404
